id,sales
3000888,4.159539235010679
3000889,0.0
3000890,4.350293793236002
3000891,2183.587991943326
3000892,0.2053468577848771
3000893,377.7502899987807
3000894,12.99499783146578
3000895,728.1895426124231
3000896,748.0900399486295
3000897,128.2074413778963
3000898,148.13658181471837
3000899,136.75426888397817
3000900,2697.216141949717
3000901,20.75630041793365
3000902,1.9245025565947216
3000903,35.08951591118698
3000904,28.56053848647938
3000905,0.03248855110393656
3000906,172.12106867841524
3000907,16.894637692712276
3000908,22.16196918530896
3000909,7.956284110316718
3000910,99.85985050380441
3000911,5.884255554030341
3000912,277.95013191444144
3000913,196.8759159085227
3000914,4.088696673308523
3000915,12.800270887819188
3000916,297.4739443762269
3000917,61.435104998892925
3000918,3756.7551516546323
3000919,0.06853938541109028
3000920,24.749666586603222
3000921,1.961347053693022
3000922,-0.008373253907308635
3000923,2.73740554553605
3000924,1227.8256540241289
3000925,0.0
3000926,82.22474743832501
3000927,2.9759318866469973
3000928,609.4075774538898
3000929,360.6356651529168
3000930,216.32952417815042
3000931,49.91202679507168
3000932,34.072888133085684
3000933,2365.786169846968
3000934,3.613208718262692
3000935,0.4921675036989451
3000936,6.835982749467809
3000937,9.166527583880333
3000938,0.12558411012298473
3000939,134.71921976926077
3000940,4.625245610454288
3000941,0.0
3000942,1.7506561019331133
3000943,15.396664478982096
3000944,0.3956415366384052
3000945,193.17955857416945
3000946,137.67452538972788
3000947,0.6892442669459633
3000948,1.643726195017252
3000949,120.511300235651
3000950,22.90510599231049
3000951,191.55444240404168
3000952,6.9230126282375855
3000953,3.3620137212093772
3000954,4.352061970424344
3000955,0.09205200625225252
3000956,3.9677224732919663
3000957,4006.160344850199
3000958,0.0
3000959,925.2153424774274
3000960,11.186987166567244
3000961,1633.3882352736714
3000962,584.0360321643807
3000963,438.4993219914706
3000964,250.2722120356622
3000965,71.4080749572891
3000966,6476.412034142848
3000967,19.090193436624887
3000968,0.3604067124973974
3000969,25.229258557798648
3000970,13.513042350964298
3000971,-0.00146494527621438
3000972,445.5677683812061
3000973,8.554861192665706
3000974,2.081695266567505
3000975,10.502903036168677
3000976,32.66318219443977
3000977,1.739866786570552
3000978,639.3855570912747
3000979,353.15307294777926
3000980,1.6742918945169212
3000981,14.819890213867641
3000982,426.9365572623554
3000983,108.42102887551702
3000984,1189.6302546867835
3000985,26.912949697709898
3000986,5.520462513770958
3000987,4.6974655182635985
3000988,0.0024059127979706163
3000989,1.8409297748032958
3000990,1426.9132749327005
3000991,0.0
3000992,204.49459342468936
3000993,14.604406996875666
3000994,711.8376007973702
3000995,439.9586006548097
3000996,177.52549367852998
3000997,39.05280244387357
3000998,31.161414090722822
3000999,2584.537346459301
3001000,6.864563804043183
3001001,-0.3458093372133959
3001002,12.451078327797282
3001003,20.38668017793527
3001004,0.11016745065884909
3001005,142.80392623938297
3001006,7.90047692540091
3001007,0.0
3001008,2.420692294465468
3001009,27.650500056953376
3001010,2.1765926390673336
3001011,133.24392442474496
3001012,165.09762660105054
3001013,1.3114191677382108
3001014,6.382492487157341
3001015,134.27515371366485
3001016,43.631352517311484
3001017,305.8485955995604
3001018,10.337610494443854
3001019,2.332000380779582
3001020,3.9526679557009405
3001021,0.0
3001022,3.503187669981243
3001023,1275.2057297971496
3001024,0.0
3001025,106.22151916644485
3001026,6.164474861750066
3001027,553.8064722805187
3001028,274.9864382335072
3001029,136.4834643872911
3001030,48.5705203088999
3001031,28.518937065005424
3001032,2386.267963038632
3001033,11.330301359822434
3001034,0.20808966578681662
3001035,10.967105354051494
3001036,7.707906967498403
3001037,0.02976791688296014
3001038,113.159914235852
3001039,0.2344713643688816
3001040,0.0
3001041,1.8120078185540016
3001042,31.631396584212517
3001043,1.145316648109009
3001044,121.7052859490432
3001045,164.69686489824701
3001046,0.37573660381591695
3001047,4.430197428511141
3001048,46.428360452361275
3001049,29.91120689050014
3001050,179.79171456541513
3001051,9.392009809397551
3001052,0.8641217672154138
3001053,3.9117773830827796
3001054,0.0
3001055,1.863498487366515
3001056,1659.5124957837543
3001057,0.0
3001058,159.6172633300633
3001059,10.754717317734144
3001060,732.771559974224
3001061,437.77694529127564
3001062,231.13861228792314
3001063,21.40352257871713
3001064,38.079854966890636
3001065,2826.4691539721684
3001066,3.742962142046512
3001067,0.01912202892833237
3001068,5.107470681962143
3001069,16.974337299650852
3001070,-0.07432865323013066
3001071,155.21044821497378
3001072,1.3544809240543807
3001073,0.0
3001074,3.3070444096106244
3001075,12.55779294403068
3001076,3.0456084169042814
3001077,134.4928012484715
3001078,262.0958937135683
3001079,0.6557375787909167
3001080,5.937446041870296
3001081,56.27287983432845
3001082,92.80946276203362
3001083,340.5325530847329
3001084,5.0082147192714155
3001085,4.571718160602434
3001086,3.5648789690399894
3001087,1.44431312994646
3001088,3.9211947036685935
3001089,1598.8596347475102
3001090,0.0
3001091,154.4826155130506
3001092,5.893796377474221
3001093,733.9986721068157
3001094,403.39728985827924
3001095,241.5181306184819
3001096,93.5717349300808
3001097,58.216106609831286
3001098,2582.3177028920786
3001099,7.1489541759769155
3001100,1.1261417641226266
3001101,12.558681409328578
3001102,18.326283704386157
3001103,0.087851035479515
3001104,199.5296645622421
3001105,5.878382140646702
3001106,0.0
3001107,4.120583392493637
3001108,17.306115191696275
3001109,1.5757101362365122
3001110,146.73165551572575
3001111,157.9476079529893
3001112,0.77665451305667
3001113,4.189606502930409
3001114,109.62845453974779
3001115,46.5029127815521
3001116,584.4555812838843
3001117,7.760123357780325
3001118,5.056543490048827
3001119,3.7256487367165865
3001120,0.08699363299110217
3001121,0.8524304284438151
3001122,1560.0426010095389
3001123,0.0
3001124,144.83125904860722
3001125,3.045709300828239
3001126,1030.4821737001848
3001127,251.77239148519902
3001128,135.6340662898295
3001129,126.11367478103143
3001130,28.04610815101782
3001131,2189.34781023931
3001132,6.205363636256642
3001133,-0.045876223503943936
3001134,12.224238571687653
3001135,13.839153003325967
3001136,0.031223130911897323
3001137,142.49294923252944
3001138,0.0
3001139,0.0
3001140,2.7583547682050966
3001141,19.24685402092778
3001142,0.9030306210879054
3001143,54.28142841271148
3001144,107.39889276518622
3001145,1.00044508641431
3001146,2.040985039238992
3001147,62.20182539137098
3001148,33.77259878198245
3001149,459.84597632340353
3001150,0.26395584852932696
3001151,1.4153225355740582
3001152,6.67316114479251
3001153,0.38309908331104514
3001154,1.6361538482349423
3001155,2361.567964887395
3001156,0.0
3001157,262.4684782197239
3001158,3.6562951707575673
3001159,900.7381190237401
3001160,861.3853582279904
3001161,400.24808533731664
3001162,120.43903465847752
3001163,93.54355493714483
3001164,3703.804375549968
3001165,10.172577692770561
3001166,0.7176533644270818
3001167,20.744519814090985
3001168,17.290837164374835
3001169,-0.06386875671304676
3001170,215.1854977755784
3001171,-0.5756642716635878
3001172,0.0
3001173,4.704869185596753
3001174,26.132333605244966
3001175,5.123373060041054
3001176,239.46740192847156
3001177,216.65150339377752
3001178,1.828159138614618
3001179,5.713310526634807
3001180,279.08803332168003
3001181,56.61881627629727
3001182,1138.2211705993132
3001183,29.363217687229074
3001184,8.436626873508597
3001185,2.814807669483952
3001186,1.0800350003543564
3001187,2.7027825527055036
3001188,1502.0973438373455
3001189,0.0
3001190,457.5346307881597
3001191,9.222387967756895
3001192,446.2812347741437
3001193,552.0284830850642
3001194,142.43287168910916
3001195,129.60219204363568
3001196,39.232657938317786
3001197,2205.4572205170416
3001198,9.315164479822878
3001199,0.8782262867015613
3001200,11.111694079196853
3001201,20.772940660875765
3001202,-0.005485603626707969
3001203,133.22809346442384
3001204,6.48009208091532
3001205,0.27764197116738565
3001206,4.773257581287569
3001207,47.13516533740783
3001208,2.4694617086740616
3001209,62.60138427092345
3001210,115.58277849283502
3001211,2.134510550408234
3001212,5.566699517647708
3001213,102.94372380510973
3001214,51.71514427257846
3001215,1191.3327882563235
3001216,41.13141133907645
3001217,10.213688527765196
3001218,4.437583893163731
3001219,0.4866759811845326
3001220,2.9732746332024007
3001221,2336.857964081291
3001222,0.0
3001223,156.1708147885606
3001224,5.935977050170169
3001225,757.3240431150716
3001226,299.19362837774383
3001227,276.02624738027384
3001228,42.48905470057179
3001229,36.98520045041331
3001230,2981.620138277316
3001231,12.819955700109475
3001232,1.1796539631482714
3001233,9.228469473672506
3001234,13.644010208787645
3001235,0.0447499981060789
3001236,148.32608410614077
3001237,7.351591142505146
3001238,0.0
3001239,4.876787077375573
3001240,23.277070577237946
3001241,4.764288814309552
3001242,121.74725509304076
3001243,151.00012457314784
3001244,1.1335661900523675
3001245,5.372386402105287
3001246,70.80628262921815
3001247,22.155582020288794
3001248,367.5928229929123
3001249,8.917474961048493
3001250,5.667139420564617
3001251,5.122470445914217
3001252,-0.0590233006611883
3001253,7.744113299249767
3001254,2207.5143408134336
3001255,-0.08296912873297203
3001256,586.8932189675493
3001257,8.655682806149402
3001258,670.3220713828493
3001259,702.182791985879
3001260,196.022732661592
3001261,145.34980314162658
3001262,96.34241720616778
3001263,3167.736338194978
3001264,25.785450509251216
3001265,0.5698389591186428
3001266,16.03608228224596
3001267,58.5450053590214
3001268,-0.022242842885715874
3001269,185.58259121262387
3001270,14.053603360203244
3001271,18.401444958138732
3001272,4.634187919790179
3001273,76.23767305643202
3001274,11.872818447994383
3001275,431.2505101042972
3001276,197.66413231714768
3001277,7.344024068224967
3001278,6.720470935088456
3001279,380.14850958221774
3001280,101.25362251042023
3001281,2944.9026716004673
3001282,-0.16617825871802525
3001283,34.43112097590354
3001284,7.86780259003015
3001285,0.0031840926356664356
3001286,3.1616202265477673
3001287,3609.553424095267
3001288,0.0
3001289,397.8328850950736
3001290,5.89778460225091
3001291,982.4775380828273
3001292,681.2190359701708
3001293,468.46310533686324
3001294,51.05219801713647
3001295,58.19618837188783
3001296,4565.918248883129
3001297,10.299298668857146
3001298,0.4626421522158521
3001299,9.427502240449437
3001300,10.931953111125232
3001301,0.019270731265386795
3001302,245.41067263136117
3001303,-1.2181781620175043
3001304,4.8308950616710025
3001305,5.39932728043625
3001306,35.961648335505004
3001307,1.961256200343155
3001308,287.9462930320688
3001309,279.8831673820348
3001310,3.1158740139790897
3001311,6.809035564623338
3001312,225.44839015730076
3001313,50.21028085884202
3001314,782.5625020365928
3001315,72.90055689341322
3001316,8.680185212490988
3001317,8.985308319136113
3001318,-0.0247826557268625
3001319,3.0748984990839285
3001320,2834.554427261388
3001321,0.0
3001322,388.3554324399717
3001323,8.167570429316545
3001324,1198.810263541895
3001325,612.1526262794829
3001326,253.92228186588744
3001327,257.7535132278893
3001328,75.81292374125705
3001329,3690.7912619607473
3001330,12.711039045330025
3001331,0.1974345779499278
3001332,34.904257017365225
3001333,39.13884184202785
3001334,-0.06491710497649639
3001335,241.31036180796372
3001336,3.5782100803246815
3001337,1.8794077439264418
3001338,6.5954234562721785
3001339,74.17752271314946
3001340,2.4174890209399593
3001341,105.3286253657533
3001342,207.58703950458934
3001343,2.8091586434528297
3001344,5.922760796854932
3001345,141.79382373628593
3001346,136.11610470076792
3001347,1197.0514190507743
3001348,-2.0898394295112066
3001349,3.790588510140528
3001350,2.873358996472406
3001351,0.08786079440364708
3001352,3.645248144994359
3001353,1858.1725825046603
